inventory_id,product_id,quantity_in_stock,last_stocked
6133,720,125,15-09-2024
6134,4099,69,26-06-2024
6135,2743,28,12-03-2024
6136,2044,64,02-01-2024
6137,4298,76,17-09-2024
6138,1192,105,25-03-2024
6139,2660,161,29-02-2024
6140,1792,165,11-10-2024
6141,3788,53,18-04-2024
6142,1337,29,20-07-2024
6143,2901,112,24-08-2024
6144,243,60,16-03-2024
6145,3660,127,28-10-2024
6146,405,39,24-02-2024
6147,300,128,29-03-2024
6148,3971,150,08-09-2024
6149,4591,100,29-06-2024
6150,3793,170,06-07-2024
6151,4280,89,22-05-2024
6152,1244,82,12-06-2024
6153,677,100,09-07-2024
6154,1090,185,03-07-2024
6155,3706,28,25-08-2024
6156,73,198,15-04-2024
6157,912,71,25-05-2024
6158,2532,24,30-05-2024
6159,2729,22,30-07-2024
6160,4894,21,06-05-2024
6161,4225,40,20-03-2024
6162,854,17,13-03-2024
6163,699,156,17-04-2024
6164,696,70,15-02-2024
6165,2695,143,23-10-2024
6166,4185,106,23-04-2024
6167,3635,182,15-07-2024
6168,4015,31,19-04-2024
6169,2471,58,01-03-2024
6170,1231,153,11-06-2024
6171,1465,32,09-09-2024
6172,4176,61,06-08-2024
6173,3859,141,22-08-2024
6174,1831,19,16-07-2024
6175,3097,146,01-08-2024
6176,3069,144,09-10-2024
6177,1933,165,14-01-2024
6178,2882,168,08-07-2024
6179,802,123,20-06-2024
6180,93,139,19-05-2024
6181,4129,160,03-07-2024
6182,2035,147,03-09-2024
6183,4353,160,20-04-2024
6184,1544,85,18-06-2024
6185,477,87,04-11-2024
6186,2927,173,13-05-2024
6187,3185,95,24-07-2024
6188,2455,178,11-05-2024
6189,3017,98,19-09-2024
6190,711,83,18-10-2024
6191,4688,16,19-06-2024
6192,81,83,01-08-2024
6193,1003,185,24-05-2024
6194,2128,61,02-06-2024
6195,1523,135,26-04-2024
6196,1266,175,22-05-2024
6197,1632,185,04-02-2024
6198,256,187,28-10-2024
6199,4804,147,27-09-2024
6200,4420,162,13-08-2024
6201,1157,152,10-03-2024
6202,1348,189,17-04-2024
6203,200,198,23-02-2024
6204,4029,71,23-06-2024
6205,216,72,08-08-2024
6206,4897,16,04-04-2024
6207,1177,139,13-04-2024
6208,3302,69,29-05-2024
6209,880,183,28-07-2024
6210,219,162,21-09-2024
6211,3667,9,19-02-2024
6212,1512,191,10-09-2024
6213,3094,12,27-08-2024
6214,2517,80,16-09-2024
6215,2737,75,05-08-2024
6216,3195,189,21-05-2024
6217,4186,154,05-02-2024
6218,757,146,03-06-2024
6219,1123,35,14-05-2024
6220,1418,103,26-02-2024
6221,1637,53,12-03-2024
6222,820,125,16-09-2024
6223,4025,200,21-07-2024
6224,1769,29,09-07-2024
6225,4123,196,21-03-2024
6226,1547,85,06-05-2024
6227,2010,103,11-02-2024
6228,2954,67,03-02-2024
6229,4494,177,01-08-2024
6230,2216,7,30-06-2024
6231,1818,49,05-07-2024
6232,4161,84,24-07-2024
6233,1390,182,01-06-2024
6234,2504,24,03-04-2024
6235,145,17,10-04-2024
6236,4872,158,31-08-2024
6237,2474,87,27-01-2024
6238,3892,57,16-04-2024
6239,2628,26,20-04-2024
6240,4493,102,05-08-2024
6241,2992,25,04-07-2024
6242,3200,135,15-09-2024
6243,4513,198,07-07-2024
6244,2195,15,20-06-2024
6245,4687,102,26-04-2024
6246,4395,32,21-06-2024
6247,1664,88,07-06-2024
6248,2229,125,28-10-2024
6249,1666,143,17-03-2024
6250,346,81,14-08-2024
6251,2394,171,22-06-2024
6252,419,187,12-09-2024
6253,3602,190,07-10-2024
6254,698,28,31-01-2024
6255,1274,181,08-01-2024
6256,3935,148,16-03-2024
6257,3169,48,27-01-2024
6258,4589,29,22-07-2024
6259,864,68,27-07-2024
6260,657,4,19-06-2024
6261,2323,24,28-10-2024
6262,528,109,10-03-2024
6263,2098,184,12-07-2024
6264,2470,174,07-07-2024
6265,4894,72,08-08-2024
6266,2885,192,11-06-2024
6267,850,127,22-01-2024
6268,2678,122,08-06-2024
6269,496,89,16-09-2024
6270,3347,193,28-07-2024
6271,4872,129,15-07-2024
6272,2047,74,04-11-2024
6273,2809,156,21-07-2024
6274,342,141,17-09-2024
6275,143,111,28-05-2024
6276,3416,179,19-06-2024
6277,2152,49,16-09-2024
6278,2133,87,04-10-2024
6279,386,190,30-10-2024
6280,3181,18,19-04-2024
6281,737,130,10-10-2024
6282,3646,100,08-03-2024
6283,4091,187,04-01-2024
6284,3923,26,08-05-2024
6285,2208,191,23-09-2024
6286,418,135,29-09-2024
6287,421,83,12-01-2024
6288,2149,154,15-09-2024
6289,1463,29,05-05-2024
6290,3658,79,01-07-2024
6291,2165,188,26-07-2024
6292,1078,21,24-04-2024
6293,961,95,05-06-2024
6294,4952,80,09-03-2024
6295,991,86,26-02-2024
6296,7,76,28-01-2024
6297,1891,123,06-06-2024
6298,4709,103,22-03-2024
6299,1979,2,11-04-2024
6300,2930,16,26-10-2024
6301,4266,45,07-06-2024
6302,2539,36,08-05-2024
6303,1244,99,05-02-2024
6304,337,11,25-07-2024
6305,493,78,07-10-2024
6306,4173,55,06-06-2024
6307,3911,92,03-05-2024
6308,3034,49,26-10-2024
6309,1645,196,13-02-2024
6310,4893,194,14-05-2024
6311,4780,80,31-03-2024
6312,3274,26,03-02-2024
6313,2890,91,21-02-2024
6314,1605,67,25-01-2024
6315,3788,159,23-04-2024
6316,4242,183,28-01-2024
6317,4297,42,19-09-2024
6318,67,135,31-03-2024
6319,2917,33,03-10-2024
6320,2369,50,21-07-2024
6321,2832,8,18-02-2024
6322,3784,188,01-09-2024
6323,4492,182,27-08-2024
6324,4368,191,13-07-2024
6325,2019,190,06-09-2024
6326,4959,185,07-07-2024
6327,121,116,30-08-2024
6328,201,105,19-01-2024
6329,657,13,25-07-2024
6330,265,67,17-10-2024
6331,4104,50,11-10-2024
6332,3650,15,16-06-2024
6333,3826,72,13-09-2024
6334,1509,107,16-07-2024
6335,3895,9,14-06-2024
6336,1308,81,02-05-2024
6337,3898,0,01-11-2024
6338,4742,53,11-02-2024
6339,4552,30,05-09-2024
6340,3420,157,08-04-2024
6341,3732,123,18-06-2024
6342,3730,136,08-06-2024
6343,4948,98,21-01-2024
6344,3336,97,31-10-2024
6345,154,67,02-11-2024
6346,3333,196,09-02-2024
6347,1372,199,10-07-2024
6348,489,79,06-01-2024
6349,911,123,06-11-2024
6350,2703,92,24-10-2024
6351,4984,143,13-10-2024
6352,2051,69,15-05-2024
6353,1060,44,08-08-2024
6354,933,27,02-04-2024
6355,3103,124,26-08-2024
6356,1518,48,10-06-2024
6357,3219,134,28-06-2024
6358,530,92,15-01-2024
6359,606,144,11-02-2024
6360,2770,157,24-09-2024
6361,460,64,10-05-2024
6362,4356,38,23-05-2024
6363,3117,88,25-09-2024
6364,4033,23,05-03-2024
6365,2696,172,12-03-2024
6366,541,36,30-05-2024
6367,4006,138,29-04-2024
6368,4480,37,31-01-2024
6369,590,89,13-10-2024
6370,4111,29,21-02-2024
6371,3963,145,12-04-2024
6372,4173,9,29-05-2024
6373,4152,13,25-05-2024
6374,1376,23,10-05-2024
6375,2966,136,29-02-2024
6376,4688,11,24-09-2024
6377,4246,4,12-09-2024
6378,88,134,12-10-2024
6379,4077,102,21-08-2024
6380,1947,160,20-05-2024
6381,836,5,05-10-2024
6382,2314,95,07-07-2024
6383,2841,114,05-08-2024
6384,2250,153,24-06-2024
6385,2452,168,04-11-2024
6386,2847,10,16-03-2024
6387,3694,42,03-05-2024
6388,1125,39,14-02-2024
6389,1103,50,27-05-2024
6390,2897,93,29-07-2024
6391,62,188,02-04-2024
6392,4785,49,24-02-2024
6393,1278,73,03-01-2024
6394,101,16,10-03-2024
6395,681,35,02-03-2024
6396,3902,72,05-11-2024
6397,299,193,28-06-2024
6398,1964,46,05-10-2024
6399,28,149,18-02-2024
6400,821,137,02-02-2024
6401,136,54,24-03-2024
6402,885,116,10-09-2024
6403,859,24,01-02-2024
6404,1236,184,13-07-2024
6405,2163,24,20-01-2024
6406,1849,173,24-01-2024
6407,4750,47,25-02-2024
6408,1776,110,01-02-2024
6409,3644,7,16-10-2024
6410,4730,131,17-04-2024
6411,2151,173,21-08-2024
6412,4923,77,20-07-2024
6413,631,79,20-01-2024
6414,922,57,13-01-2024
6415,236,184,06-10-2024
6416,782,67,24-10-2024
6417,3772,149,26-07-2024
6418,401,183,08-04-2024
6419,4557,127,20-06-2024
6420,2181,42,23-09-2024
6421,4235,160,02-05-2024
6422,740,44,09-05-2024
6423,329,87,19-05-2024
6424,4213,119,22-06-2024
6425,1879,104,22-09-2024
6426,4758,99,07-07-2024
6427,592,92,05-04-2024
6428,3608,166,22-04-2024
6429,2248,199,23-09-2024
6430,1962,165,07-09-2024
6431,3732,128,25-03-2024
6432,959,155,28-02-2024
6433,4714,190,05-08-2024
6434,4173,133,11-03-2024
6435,2631,53,29-03-2024
6436,2224,21,23-08-2024
6437,546,34,27-01-2024
6438,1467,9,14-03-2024
6439,2082,174,19-02-2024
6440,362,92,14-09-2024
6441,4938,139,01-10-2024
6442,3347,186,26-01-2024
6443,4739,187,01-08-2024
6444,3262,134,03-11-2024
6445,4292,83,03-09-2024
6446,1541,145,03-04-2024
6447,2030,161,10-06-2024
6448,4694,189,31-05-2024
6449,4145,94,13-08-2024
6450,4530,41,09-10-2024
6451,2713,35,11-04-2024
6452,4535,39,30-08-2024
6453,4457,55,19-07-2024
6454,2383,151,06-04-2024
6455,4169,48,19-05-2024
6456,3587,194,16-08-2024
6457,1308,131,18-07-2024
6458,4053,152,05-09-2024
6459,211,114,04-01-2024
6460,4627,57,22-07-2024
6461,2487,25,15-04-2024
6462,3951,114,31-05-2024
6463,3265,136,21-08-2024
6464,876,182,19-07-2024
6465,4861,99,19-10-2024
6466,1398,55,12-07-2024
6467,4116,69,21-03-2024
6468,1058,77,23-02-2024
6469,586,166,12-08-2024
6470,3158,121,30-10-2024
6471,159,144,24-06-2024
6472,1616,74,02-05-2024
6473,1526,174,17-07-2024
6474,4482,181,15-04-2024
6475,729,87,20-10-2024
6476,880,54,10-05-2024
6477,3336,128,14-06-2024
6478,4490,86,25-02-2024
6479,3034,161,03-07-2024
6480,4487,101,11-02-2024
6481,284,49,08-09-2024
6482,2518,1,14-03-2024
6483,753,127,30-06-2024
6484,3659,193,21-01-2024
6485,1460,179,30-08-2024
6486,3922,52,25-02-2024
6487,616,11,10-04-2024
6488,415,83,26-04-2024
6489,610,128,01-06-2024
6490,4566,112,24-08-2024
6491,3152,190,22-07-2024
6492,4327,168,17-04-2024
6493,4719,8,15-05-2024
6494,2142,6,07-08-2024
6495,365,19,29-07-2024
6496,691,110,26-08-2024
6497,1557,86,09-10-2024
6498,4074,8,12-01-2024
6499,1063,109,21-08-2024
6500,4127,12,24-01-2024
6501,316,21,27-05-2024
6502,397,17,04-06-2024
6503,2578,197,11-01-2024
6504,2700,66,10-08-2024
6505,1442,6,25-04-2024
6506,4602,102,30-06-2024
6507,4385,51,22-07-2024
6508,60,102,18-03-2024
6509,1853,11,22-01-2024
6510,1040,133,10-06-2024
6511,4430,105,27-02-2024
6512,4472,34,14-06-2024
6513,3930,172,23-04-2024
6514,943,163,06-06-2024
6515,550,108,06-10-2024
6516,1574,139,08-05-2024
6517,3715,188,13-07-2024
6518,2269,94,25-07-2024
6519,3066,60,07-08-2024
6520,1653,169,17-08-2024
6521,2967,101,02-08-2024
6522,2895,73,13-07-2024
6523,4992,8,09-03-2024
6524,4157,113,13-04-2024
6525,2486,66,14-04-2024
6526,4134,186,21-10-2024
6527,968,152,26-04-2024
6528,688,8,31-05-2024
6529,890,80,04-04-2024
6530,372,195,01-02-2024
6531,3788,100,25-02-2024
6532,1435,2,09-10-2024
6533,823,170,24-07-2024
6534,1241,43,22-09-2024
6535,85,142,18-04-2024
6536,2737,105,05-11-2024
6537,1104,96,24-02-2024
6538,2878,44,23-09-2024
6539,683,3,17-01-2024
6540,1082,67,12-08-2024
6541,4739,184,08-03-2024
6542,3716,192,27-06-2024
6543,2884,75,28-04-2024
6544,2104,187,15-08-2024
6545,4898,5,05-04-2024
6546,3132,164,23-09-2024
6547,4119,69,08-08-2024
6548,933,154,18-01-2024
6549,2173,200,16-08-2024
6550,4120,57,19-07-2024
6551,1441,72,05-02-2024
6552,2356,25,23-09-2024
6553,3121,109,01-02-2024
6554,1716,66,25-02-2024
6555,553,82,23-02-2024
6556,3835,60,15-01-2024
6557,4253,111,11-03-2024
6558,4780,178,19-10-2024
6559,1919,190,29-01-2024
6560,4447,164,12-05-2024
6561,2155,126,11-09-2024
6562,923,66,07-02-2024
6563,167,121,23-02-2024
6564,3095,180,07-09-2024
6565,4585,113,22-09-2024
6566,1689,108,16-07-2024
6567,935,15,17-05-2024
6568,3124,30,31-01-2024
6569,2666,123,22-03-2024
6570,3886,131,28-05-2024
6571,1872,28,16-07-2024
6572,952,53,18-04-2024
6573,2230,130,13-01-2024
6574,3371,55,06-05-2024
6575,4463,121,22-04-2024
6576,2006,92,12-02-2024
6577,1308,100,04-10-2024
6578,2352,94,30-05-2024
6579,2649,149,16-09-2024
6580,2286,19,08-05-2024
6581,4063,149,05-03-2024
6582,988,112,30-03-2024
6583,4417,39,08-07-2024
6584,2423,58,04-01-2024
6585,588,103,01-01-2024
6586,883,156,24-10-2024
6587,2001,20,27-07-2024
6588,2749,200,24-06-2024
6589,1143,198,12-07-2024
6590,2359,94,03-07-2024
6591,3022,134,24-05-2024
6592,3646,74,31-01-2024
6593,1214,134,26-08-2024
6594,1054,52,21-01-2024
6595,1107,126,18-10-2024
6596,2274,115,18-01-2024
6597,3412,86,20-03-2024
6598,4681,119,09-03-2024
6599,4203,33,02-03-2024
6600,3910,88,08-10-2024
6601,1684,130,16-06-2024
6602,1892,168,11-01-2024
6603,254,116,03-07-2024
6604,2543,17,03-04-2024
6605,3052,129,21-04-2024
6606,3337,55,22-10-2024
6607,11,197,29-06-2024
6608,2229,159,16-07-2024
6609,1495,187,17-10-2024
6610,2928,53,21-04-2024
6611,3040,40,03-04-2024
6612,4250,39,03-03-2024
6613,722,121,14-06-2024
6614,1535,148,30-06-2024
6615,810,146,09-04-2024
6616,972,93,25-07-2024
6617,3693,199,30-04-2024
6618,4408,90,12-06-2024
6619,1176,81,15-04-2024
6620,1073,198,03-09-2024
6621,2314,150,26-03-2024
6622,4769,155,31-01-2024
6623,3462,27,28-10-2024
6624,4350,134,25-01-2024
6625,1513,198,08-11-2024
6626,1706,39,22-03-2024
6627,3828,20,24-02-2024
6628,3447,127,25-03-2024
6629,1633,144,31-03-2024
6630,2838,77,30-07-2024
6631,1070,162,14-09-2024
6632,4851,125,17-05-2024
6633,1003,195,10-04-2024
6634,2477,59,04-04-2024
6635,1513,144,22-06-2024
6636,1233,110,04-10-2024
6637,2359,76,17-06-2024
6638,1505,59,05-07-2024
6639,2877,195,01-04-2024
6640,4145,141,22-01-2024
6641,3909,41,17-10-2024
6642,1345,11,18-05-2024
6643,818,93,31-07-2024
6644,496,70,13-05-2024
6645,4583,98,27-07-2024
6646,1261,120,08-03-2024
6647,3513,175,30-01-2024
6648,848,131,29-08-2024
6649,3275,26,13-06-2024
6650,1249,132,15-10-2024
6651,1011,108,17-04-2024
6652,461,152,22-10-2024
6653,2029,57,12-05-2024
6654,4147,25,21-08-2024
6655,4390,55,25-08-2024
6656,4075,134,11-06-2024
6657,3539,11,30-07-2024
6658,3607,46,27-02-2024
6659,2075,28,23-02-2024
6660,3052,142,15-04-2024
6661,3911,158,21-03-2024
6662,27,151,06-02-2024
6663,1853,176,22-02-2024
6664,4202,173,21-09-2024
6665,3057,63,15-09-2024
6666,958,161,01-02-2024
6667,4916,147,27-02-2024
6668,204,85,18-05-2024
6669,2092,87,22-05-2024
6670,1380,70,13-07-2024
6671,3411,162,13-07-2024
6672,824,91,26-08-2024
6673,3519,164,20-07-2024
6674,1588,15,16-03-2024
6675,1942,29,12-10-2024
6676,4301,139,27-08-2024
6677,4916,22,06-03-2024
6678,4912,89,24-09-2024
6679,1141,153,21-03-2024
6680,4674,59,09-01-2024
6681,375,87,04-07-2024
6682,496,159,30-07-2024
6683,4515,51,16-02-2024
6684,1666,69,13-04-2024
6685,3337,189,13-02-2024
6686,4263,130,19-02-2024
6687,1638,17,28-10-2024
6688,1540,94,25-10-2024
6689,4156,139,08-05-2024
6690,990,80,30-06-2024
6691,2074,65,09-01-2024
6692,2657,44,14-09-2024
6693,1198,2,09-06-2024
6694,3093,11,23-06-2024
6695,4935,99,23-01-2024
6696,3213,167,26-06-2024
6697,2576,158,12-07-2024
6698,783,41,28-08-2024
6699,4464,200,30-09-2024
6700,2160,159,19-09-2024
6701,4758,82,10-10-2024
6702,3752,36,06-10-2024
6703,2695,72,10-09-2024
6704,3687,143,08-09-2024
6705,4232,49,13-03-2024
6706,2322,77,26-04-2024
6707,685,67,08-04-2024
6708,3806,101,03-10-2024
6709,1088,14,13-05-2024
6710,3569,150,26-04-2024
6711,509,168,12-10-2024
6712,2541,185,01-07-2024
6713,1431,37,06-05-2024
6714,1316,63,11-09-2024
6715,616,139,21-08-2024
6716,528,111,19-06-2024
6717,1367,80,27-01-2024
6718,101,37,10-02-2024
6719,1698,83,30-03-2024
6720,2250,111,12-02-2024
6721,587,78,25-05-2024
6722,3859,177,20-10-2024
6723,3750,47,26-09-2024
6724,3363,151,10-06-2024
6725,254,18,06-11-2024
6726,1884,69,23-07-2024
6727,3682,136,07-07-2024
6728,3434,135,22-03-2024
6729,3446,135,15-02-2024
6730,1151,195,18-09-2024
6731,1112,116,17-01-2024
6732,4855,158,20-02-2024
6733,3356,120,25-04-2024
6734,1778,200,02-03-2024
6735,1720,150,30-05-2024
6736,4237,111,08-11-2024
6737,4170,194,24-04-2024
6738,3962,48,03-05-2024
6739,2574,8,21-08-2024
6740,4782,158,08-10-2024
6741,4298,34,07-11-2024
6742,634,140,15-06-2024
6743,3244,167,30-03-2024
6744,4990,98,10-08-2024
6745,2239,147,18-04-2024
6746,1033,85,14-06-2024
6747,1916,81,24-07-2024
6748,3735,32,21-04-2024
6749,2566,159,24-05-2024
6750,4442,151,18-07-2024
6751,1390,195,24-03-2024
6752,3794,63,02-10-2024
6753,2894,65,08-02-2024
6754,1268,193,05-01-2024
6755,4714,72,06-11-2024
6756,218,113,10-08-2024
6757,3465,38,06-01-2024
6758,1566,141,15-03-2024
6759,4510,194,14-05-2024
6760,1295,85,03-08-2024
6761,330,64,20-09-2024
6762,2032,1,13-05-2024
6763,4157,4,14-07-2024
6764,1580,157,03-10-2024
6765,555,141,03-07-2024
6766,1551,138,22-02-2024
6767,1787,106,26-05-2024
6768,2162,60,14-03-2024
6769,4588,32,21-09-2024
6770,1193,99,13-03-2024
6771,236,69,26-09-2024
6772,3872,193,07-11-2024
6773,3904,103,02-07-2024
6774,1420,169,15-05-2024
6775,2430,29,14-01-2024
6776,3666,59,13-03-2024
6777,2434,9,09-07-2024
6778,3550,172,03-09-2024
6779,2739,86,28-01-2024
6780,1078,123,23-08-2024
6781,3577,51,01-03-2024
6782,4691,136,31-05-2024
6783,353,149,28-04-2024
6784,3688,39,12-03-2024
6785,4540,165,12-02-2024
6786,4725,125,16-10-2024
6787,721,4,03-01-2024
6788,4778,81,08-03-2024
6789,1173,28,01-04-2024
6790,4118,150,01-08-2024
6791,4728,194,30-10-2024
6792,4827,112,19-06-2024
6793,4051,6,04-03-2024
6794,1649,52,19-07-2024
6795,4235,73,31-07-2024
6796,2481,146,13-01-2024
6797,2306,62,08-07-2024
6798,2103,21,06-04-2024
6799,1236,199,17-06-2024
6800,1571,36,09-06-2024
6801,1908,19,13-10-2024
6802,713,191,28-10-2024
6803,264,155,04-10-2024
6804,3701,152,04-09-2024
6805,2225,72,29-04-2024
6806,1511,50,09-08-2024
6807,4936,125,10-07-2024
6808,3497,145,17-01-2024
6809,2172,195,27-05-2024
6810,1636,110,08-09-2024
6811,1053,189,30-08-2024
6812,3272,103,01-05-2024
6813,2421,59,12-08-2024
6814,1279,123,02-10-2024
6815,11,43,28-08-2024
6816,433,29,02-01-2024
6817,26,113,09-10-2024
6818,3252,25,12-10-2024
6819,4960,145,22-09-2024
6820,3677,163,01-09-2024
6821,2464,6,15-02-2024
6822,4530,147,06-08-2024
6823,3202,190,06-06-2024
6824,3845,41,14-09-2024
6825,3409,108,01-09-2024
6826,3383,178,13-04-2024
6827,4847,8,26-03-2024
6828,3663,105,16-10-2024
6829,978,165,14-09-2024
6830,2557,112,03-10-2024
6831,516,86,03-04-2024
6832,2485,152,14-05-2024
6833,3047,73,09-06-2024
6834,871,194,25-02-2024
6835,2068,20,14-03-2024
6836,1796,40,13-08-2024
6837,4454,122,09-05-2024
6838,1224,156,02-11-2024
6839,3963,113,11-01-2024
6840,4138,190,07-03-2024
6841,3577,171,29-01-2024
6842,3772,126,31-01-2024
6843,4501,91,16-02-2024
6844,4785,197,16-07-2024
6845,764,147,02-07-2024
6846,4472,147,03-01-2024
6847,2898,157,23-09-2024
6848,1199,137,18-01-2024
6849,245,20,02-01-2024
6850,78,44,16-01-2024
6851,4135,121,27-07-2024
6852,1523,112,24-02-2024
6853,234,158,10-03-2024
6854,626,65,19-02-2024
6855,4534,79,22-01-2024
6856,1685,25,19-05-2024
6857,1752,137,01-04-2024
6858,772,92,20-02-2024
6859,284,8,18-10-2024
6860,4660,67,05-03-2024
6861,657,60,17-01-2024
6862,521,158,29-07-2024
6863,4196,7,15-08-2024
6864,2991,18,01-04-2024
6865,4139,156,11-08-2024
6866,874,132,06-10-2024
6867,4555,43,19-05-2024
6868,4803,174,28-05-2024
6869,4708,3,24-10-2024
6870,4922,161,20-01-2024
6871,1790,55,24-07-2024
6872,2816,113,09-08-2024
6873,2677,116,24-07-2024
6874,1909,14,12-01-2024
6875,373,79,23-04-2024
6876,628,151,13-06-2024
6877,3210,14,28-05-2024
6878,4201,132,28-01-2024
6879,20,187,22-06-2024
6880,3600,21,15-02-2024
6881,567,179,07-01-2024
6882,2011,119,05-02-2024
6883,887,192,21-04-2024
6884,1224,156,01-07-2024
6885,1781,121,27-07-2024
6886,4410,49,11-03-2024
6887,3260,175,12-04-2024
6888,3407,47,29-06-2024
6889,4859,111,16-05-2024
6890,3819,158,07-08-2024
6891,959,104,26-08-2024
6892,1065,168,07-10-2024
6893,442,177,08-02-2024
6894,79,1,25-10-2024
6895,1507,106,17-02-2024
6896,4927,182,08-07-2024
6897,4252,150,15-03-2024
6898,2482,144,08-08-2024
6899,1267,110,18-01-2024
6900,1271,139,03-11-2024
6901,1431,87,01-06-2024
6902,190,0,11-06-2024
6903,4586,29,05-05-2024
6904,2767,9,23-01-2024
6905,1667,130,12-10-2024
6906,2056,103,05-06-2024
6907,3195,183,18-07-2024
6908,791,53,25-07-2024
6909,3652,72,01-09-2024
6910,3329,12,09-10-2024
6911,1147,30,14-07-2024
6912,2358,179,21-05-2024
6913,1387,174,28-06-2024
6914,633,193,05-10-2024
6915,465,99,15-06-2024
6916,3540,33,29-10-2024
6917,4749,27,16-01-2024
6918,2408,3,11-03-2024
6919,147,108,29-06-2024
6920,1785,134,17-03-2024
6921,41,39,17-02-2024
6922,830,8,13-06-2024
6923,3797,1,08-01-2024
6924,4405,83,02-04-2024
6925,2781,125,15-05-2024
6926,3259,28,21-01-2024
6927,4815,58,29-02-2024
6928,96,167,24-09-2024
6929,3944,87,28-04-2024
6930,2795,137,12-05-2024
6931,4064,68,07-01-2024
6932,3533,158,01-06-2024
6933,3745,29,18-03-2024
6934,4845,17,19-02-2024
6935,1604,186,15-10-2024
6936,4725,95,28-06-2024
6937,3171,167,31-10-2024
6938,614,148,24-01-2024
6939,380,192,25-09-2024
6940,792,56,26-09-2024
6941,3518,16,18-09-2024
6942,4169,90,15-05-2024
6943,4025,117,29-02-2024
6944,3957,105,16-04-2024
6945,27,69,04-02-2024
6946,2809,161,13-09-2024
6947,3635,91,15-06-2024
6948,3992,125,24-08-2024
6949,1051,112,09-04-2024
6950,3271,153,29-10-2024
6951,1989,146,24-10-2024
6952,2891,200,03-09-2024
6953,2721,64,15-10-2024
6954,668,10,01-05-2024
6955,3677,112,16-06-2024
6956,3104,30,26-04-2024
6957,3650,11,28-05-2024
6958,982,93,27-07-2024
6959,2333,48,10-06-2024
6960,4950,181,27-05-2024
6961,497,20,30-06-2024
6962,1525,18,03-06-2024
6963,2993,17,27-10-2024
6964,4912,149,03-09-2024
6965,4638,103,13-09-2024
6966,1989,25,11-10-2024
6967,4353,147,03-10-2024
6968,1199,16,08-04-2024
6969,452,133,08-06-2024
6970,936,55,26-08-2024
6971,1221,88,16-02-2024
6972,3829,8,17-04-2024
